timestamp,temperature,humidity,pressure,light,wind_speed
2026-06-01 00:00:00,25.248357076505616,69.32482172502561,1012.7409519185105,-22.28162716466175,0.09712569017295578
2026-06-01 00:05:00,24.993729477990577,69.85503675591505,1013.0220693018233,-0.8328424616660985,1.9006921056498713
2026-06-01 00:10:00,25.44955758968892,69.20580182505138,1013.0682579958946,4.723795457779794,7.755752021022886
2026-06-01 00:15:00,25.950060069448114,69.68803754720707,1013.2360491002701,24.371212716199672,1.5204603162817736
2026-06-01 00:20:00,25.134270471229062,68.09927294968902,1012.7155862692507,42.79461950343851,2.94186758145062
2026-06-01 00:25:00,25.19704096711282,70.20218134946879,1013.3347667103615,75.54105126525937,4.539911611153529
2026-06-01 00:30:00,26.166428489176962,69.98520498422393,1012.3769930133898,64.06244284669536,4.5963930036577665
2026-06-01 00:35:00,25.823192517712215,69.16113502049893,1013.0306126025293,50.42160305231869,2.1974114110685847
2026-06-01 00:40:00,25.267321564210146,70.630806252203,1013.1043090490757,116.5383261585053,5.8547695979097645
2026-06-01 00:45:00,25.835843022775308,70.90158103554317,1013.4719405423047,88.5459294232223,1.489674141110561
2026-06-01 00:50:00,25.395269158121547,68.34801540091404,1013.3198134082508,115.60557854411844,6.586395177778854
2026-06-01 00:55:00,25.45642902511293,69.18352965735515,1012.9223595829393,137.13807814975743,0.8242073806027331
2026-06-01 01:00:00,25.872481978625945,69.16690688880281,1013.0794499391693,143.55567310936672,0.9864140322465307
2026-06-01 01:05:00,24.85694887200595,68.98505747957223,1013.4653786522384,172.72561768938482,0.163750706961287
2026-06-01 01:10:00,25.013089625866762,70.74246429007044,1013.4127810002597,171.6168294301564,4.762762686849033
2026-06-01 01:15:00,25.656225927665535,69.70631076659947,1013.2933827154541,155.91527175540298,1.6189885258342707
2026-06-01 01:20:00,25.492627112610126,69.62188925385085,1013.3533731868206,227.7211897543902,0.7806545012028338
2026-06-01 01:25:00,26.21768140127025,67.86792987414786,1013.7368541941713,198.94276724474224,0.7910775212785689
2026-06-01 01:30:00,25.667893117448713,70.4917206649694,1013.4029460871045,202.90705343217581,6.950050263963969
2026-06-01 01:35:00,25.476923385656384,68.60067826617777,1013.5619386710704,235.8157344332976,5.385795629785326
2026-06-01 01:40:00,26.97688269364601,69.88262840280935,1014.2693138902233,232.08928422412558,2.419155159571905
2026-06-01 01:45:00,26.191956583978495,70.08195844022167,1013.221042275184,245.5216699942662,2.872203932340457
2026-06-01 01:50:00,26.39918900529045,71.1462540566557,1013.1222483185994,297.6856287328155,1.9292196398856456
2026-06-01 01:55:00,25.7134151463684,68.45691893722233,1013.9423647046859,252.50663826589332,1.491096294440358
2026-06-01 02:00:00,26.213736839777336,66.72550273851664,1013.5330068667099,261.6775926480728,7.4121905609699335
2026-06-01 02:05:00,26.601293579352834,69.90727352226583,1013.6702585797748,280.2391799481295,0.40269561148951305
2026-06-01 02:10:00,26.029995229122324,71.50147968712561,1013.5603238562074,309.0582957035308,1.626158417977848
2026-06-01 02:15:00,26.85274698082809,70.91659682820575,1013.7454753896282,267.05783021628577,1.2673542724677602
2026-06-01 02:20:00,26.423721410727257,69.86313137505651,1014.3315181589484,267.2727806211527,2.068366331746331
2026-06-01 02:25:00,26.637064146353637,69.13679892335419,1014.1209261384312,304.0666135004573,1.8354309295113138
2026-06-01 02:30:00,26.54064615663087,70.40966474566017,1014.1670681147882,292.179986726823,2.194975113954098
2026-06-01 02:35:00,27.82593591137431,68.6022491824513,1013.5114220461936,325.2308237078572,0.4521860449366618
2026-06-01 02:40:00,26.95104526296312,70.0245549559213,1013.6186018969029,352.4609986240971,2.1593452669250763
2026-06-01 02:45:00,26.48662599933171,70.02522017530197,1013.1396441971975,333.08930535800306,0.8328737128652133
2026-06-01 02:50:00,27.484122921948938,70.55066630773631,1013.7757284759399,330.66603323247404,0.6112412142636917
2026-06-01 02:55:00,26.519469988313244,72.21997898241472,1014.3324770437323,368.68798303829874,0.20109437789788606
2026-06-01 03:00:00,27.29102828701214,69.82175629277488,1014.2272151968382,392.44667703503524,4.314690643685207
2026-06-01 03:05:00,26.263120469303836,68.88855967526106,1014.0320776204583,348.9824116415346,1.6729233012413607
2026-06-01 03:10:00,26.634867005399094,69.33929638642935,1014.1179705539802,406.7598358644164,2.955666128094639
2026-06-01 03:15:00,27.453031750648243,67.56230951696085,1013.943846245195,413.9577009964781,3.901377803394321
2026-06-01 03:20:00,27.77910333466954,68.60235731689782,1014.2375066858835,423.7287171854602,3.411903417191259
2026-06-01 03:25:00,27.550442169981817,68.85264639002371,1014.4311191479104,435.8271972990721,1.9074704159872997
2026-06-01 03:30:00,27.461432269541646,68.70187528897083,1013.7415695575796,462.0798043881291,1.472571623541149
2026-06-01 03:35:00,27.422804726385547,69.34153309415522,1014.3409069471319,417.26731530202085,1.4146219959172563
2026-06-01 03:40:00,26.887788972944094,68.32915577217047,1014.5551111715013,432.69438728313753,3.0653604112417323
2026-06-01 03:45:00,27.32040600108685,70.23419014493899,1014.174903696943,428.0487580431723,2.048369143981844
2026-06-01 03:50:00,27.502863178514588,69.07414002199151,1014.5333761039932,442.0491417788741,5.674054921230757
2026-06-01 03:55:00,28.314166102683867,69.02459930960374,1015.1909675923223,478.05352760296796,6.231180761434073
2026-06-01 04:00:00,28.009396240415303,68.66516834165888,1014.33834118091,425.6336106220137,0.5610148813063978
2026-06-01 04:05:00,27.007600587691336,69.10661755419115,1014.5103706162802,440.19927579922376,0.43935893034195217
2026-06-01 04:10:00,28.10223953760489,69.73409303395918,1014.1933519662928,489.59607071480673,2.9860093341792107
2026-06-01 04:15:00,27.798268544323065,67.99864031217544,1014.491185607853,486.82860458398306,1.0752826425358353
2026-06-01 04:20:00,27.702488059850477,68.16364150031063,1014.596578048046,463.2814722890731,0.05623595875027901
2026-06-01 04:25:00,28.396445898232578,68.47323503837403,1014.5382753417841,491.4868969762983,6.585033159767519
2026-06-01 04:30:00,28.655277677674384,67.38551282081127,1014.1948746334582,484.81430441456354,0.7720435952437594
2026-06-01 04:35:00,28.654091835095407,67.86577221355857,1014.5832816840652,511.3209936642875,7.947108227128428
2026-06-01 04:40:00,27.8170128756751,68.16168330211433,1014.9802461058688,485.86374261728224,3.791534169064806
2026-06-01 04:45:00,28.129673699556363,69.46439942231777,1014.6960114809476,507.6750782686412,4.314702413230711
2026-06-01 04:50:00,28.497050708504236,68.80391385859372,1014.8694646929096,542.5208456755956,0.6749162754520174
2026-06-01 04:55:00,28.865804065548556,68.68552527737134,1014.5288222837826,503.88864892982184,0.8004808824066744
2026-06-01 05:00:00,28.184522928092466,69.29266110692004,1014.8435581323964,494.88592627285993,2.209841468641558
2026-06-01 05:05:00,28.37681785593563,68.25346853848389,1014.7206308357788,510.04654233631754,0.5665881805703814
2026-06-01 05:10:00,27.961468708678353,68.72963629011208,1014.3694354166249,489.71482398614285,1.0933943008685452
2026-06-01 05:15:00,27.96096617784559,68.18353932584151,1014.7677144050193,545.9264419580406,1.163446499277625
2026-06-01 05:20:00,29.00920311452438,68.49897625210554,1014.3916855797243,502.6383262918493,0.5217387855283635
2026-06-01 05:25:00,29.324361415663812,67.59697597993116,1014.5159497708934,494.1707444634374,0.6889295096713994
2026-06-01 05:30:00,28.65296117864518,65.68631091566536,1014.778810314914,483.2304944848942,4.661326279259678
2026-06-01 05:35:00,29.232874412945204,67.93551990504155,1014.8269577682669,521.9257255538769,0.5488703518942267
2026-06-01 05:40:00,28.95347792626735,69.43650067306145,1014.3963582088521,517.0842799469501,0.08661045904231122
2026-06-01 05:45:00,28.491055643264875,68.88320886874332,1015.0842341508899,489.2749508687938,2.9775311789955197
2026-06-01 05:50:00,29.034666113387896,68.8649243871539,1014.9541141006052,509.95515656847283,11.186995011681125
2026-06-01 05:55:00,29.662730188625066,69.07748867657158,1014.5851272356655,467.1821287155063,1.2068726197829602
2026-06-01 06:00:00,28.9149270030327,67.87114938614401,1014.3488601622678,499.70340123479036,0.37892078134462637
2026-06-01 06:05:00,29.753668305160847,67.9202493652854,1014.779806991508,503.4342314444939,2.5346136986648142
2026-06-01 06:10:00,27.69935263064503,67.04503694301503,1014.7021876982546,526.6260912206535,7.104707452262058
2026-06-01 06:15:00,29.45742140361089,67.28568983751275,1014.8821519450547,474.8898411618907,4.5982887897998435
2026-06-01 06:20:00,29.126599030274978,68.15593179015046,1014.7510573306524,462.29342606771945,2.9226802401208465
2026-06-01 06:25:00,28.969531755461865,68.68177259346328,1014.2690784072998,467.2350791777997,1.1352567627621755
2026-06-01 06:30:00,29.20022465913455,67.27550450254182,1014.7656723394114,455.42583620256806,2.3418734960578518
2026-06-01 06:35:00,28.19521197811648,66.90116483736942,1014.8008867793534,505.6359887823597,0.28703872036932276
2026-06-01 06:40:00,29.113150502971934,67.28763174182282,1015.0925994806252,506.3551389861557,3.4084324574588543
2026-06-01 06:45:00,29.43486521825575,67.82341228218428,1014.7025000478756,478.00202846154053,3.8740002057414076
2026-06-01 06:50:00,30.027905647342596,65.71281030736083,1015.4245489097364,491.976875106425,10.059933412852258
2026-06-01 06:55:00,29.061795254245247,64.79430742805074,1014.355966460877,465.92360731060126,0.9049266248452568
2026-06-01 07:00:00,28.94797229252344,66.4731443409279,1015.3308444523037,456.77824758857577,0.05588659154992627
2026-06-01 07:05:00,29.13194134914568,65.73553706541429,1014.8777555624902,447.20088251214503,2.3663881183478663
2026-06-01 07:10:00,29.87042891608366,66.3800590819351,1015.2100033736923,442.58276073222095,3.6806037701958303
2026-06-01 07:15:00,29.60631388013986,66.67175628702628,1014.9826628750806,412.5141043760837,4.687769983656042
2026-06-01 07:20:00,29.205566555999006,66.29701916620871,1015.3066998394556,443.18835153806174,0.646043053456521
2026-06-01 07:25:00,29.754882065205525,68.13286588125034,1014.8542500597335,431.2863581339264,0.9104299338996396
2026-06-01 07:30:00,29.57387777768029,66.93667989748936,1014.6460113242745,440.9499189114107,2.155954557926489
2026-06-01 07:35:00,30.036036834011792,66.83935855837852,1015.4063996038229,421.626092609386,1.2041241005990104
2026-06-01 07:40:00,29.226343639788094,67.08945900593564,1014.9503659040962,409.981210759594,5.909319066718715
2026-06-01 07:45:00,29.438471418241505,65.25621137364577,1015.0545493066882,389.061453480566,1.925994566061211
2026-06-01 07:50:00,29.430453235580163,67.36138029508564,1015.3616879852398,400.9525262118891,4.822000047275843
2026-06-01 07:55:00,28.918223348431468,66.17316609492617,1014.6843646789467,407.07634803857724,2.6069318331015117
2026-06-01 08:00:00,29.820779450677662,66.84551725089209,1015.1747948914435,362.02895991385253,4.449607320001583
2026-06-01 08:05:00,29.825246822915304,65.02873660143143,1014.8208825533537,379.015466447968,1.2134252344352559
2026-06-01 08:10:00,29.71853369734687,64.47184983696492,1014.9594100986056,374.08745718305016,5.340974478708024
2026-06-01 08:15:00,29.619195731849075,66.7679772644915,1015.0214607879565,347.02062070984346,0.962981665412777
2026-06-01 08:20:00,29.048567561957046,66.25044708595036,1014.5499328240984,341.3792903556344,2.3696272302039363
2026-06-01 08:25:00,29.56494208694958,64.89541367074766,1014.7660765901264,349.30689732640315,0.7224226093002455
2026-06-01 08:30:00,29.62216448113284,64.85071432935293,1015.4042839944856,313.39297873955087,1.936081253895446
2026-06-01 08:35:00,29.409882385687702,66.76821575507287,1015.2635601995584,334.2398444937928,1.1489476787475337
2026-06-01 08:40:00,29.747116969101416,64.37527091179143,1014.9771582894588,300.332407374902,0.930615186742905
2026-06-01 08:45:00,30.045760935814734,67.12876280995852,1015.066641556218,330.3178492418787,10.232381464175132
2026-06-01 08:50:00,30.802038493052848,64.50638838020794,1014.902693713947,346.46686726533704,0.5233248355619983
2026-06-01 08:55:00,29.960676432226222,65.9658395361653,1015.3947116955763,272.97816574955317,4.643982113583242
2026-06-01 09:00:00,30.015834370018176,64.9187939422421,1014.9239101855951,291.1991894628529,12.436590120927885
2026-06-01 09:05:00,29.86273537003164,65.77009808454369,1015.049357849545,256.1460437221626,0.06030655672248071
2026-06-01 09:10:00,28.952697338970307,64.54183547264165,1015.3189145519606,281.5153988620091,3.6022082847983787
2026-06-01 09:15:00,29.910174176513614,64.8417431744391,1014.7367065346641,225.2617131069935,0.8747161079022134
2026-06-01 09:20:00,29.964116141939886,64.9635968849691,1015.4318806726792,249.90994357312863,0.12399082204313483
2026-06-01 09:25:00,31.175412100272247,63.8381941845707,1014.4989462988227,212.43622364704402,1.5469596684625886
2026-06-01 09:30:00,29.856619105525642,65.49847953559605,1015.4403345539089,215.22635370202414,8.210173685152803
2026-06-01 09:35:00,30.111798915818877,64.16129214816837,1014.8325144612859,188.09368184483785,0.03550455226962615
2026-06-01 09:40:00,29.951110829158143,64.36234069161279,1014.863902522779,214.39335717943646,2.659363564024423
2026-06-01 09:45:00,29.39078380091229,63.51261792267022,1014.3616257734806,170.3289032720485,2.0878321359990935
